scorer,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2
bodyparts,top,top,top,body,body,body,tail,tail,tail,tail-m,tail-m,tail-m,tail-e,tail-e,tail-e,top,top,top,body,body,body,tail,tail,tail,tail-m,tail-m,tail-m,tail-e,tail-e,tail-e
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,,,0.7929999828338623,1044.028,588.579,0.39399999380111694,1019.015,531.599,0.5529999732971191,995.762,444.322,0.6299999952316284,,,1.0,,,,,,,,,,,,,,,
1,,,1.0,1044.15,588.579,0.38499999046325684,1019.072,531.63,0.550000011920929,995.77,444.322,0.6320000290870667,,,1.0,,,,,,,,,,,,,,,
2,,,1.0,1044.23,595.075,0.43700000643730164,1019.136,531.667,0.5569999814033508,995.786,444.322,0.6259999871253967,,,1.0,,,,,,,,,,,,,,,
3,,,1.0,1044.204,595.075,0.5569999814033508,1019.307,531.684,0.6430000066757202,995.796,444.304,0.6349999904632568,,,1.0,,,,,,,,,,,,,,,
4,,,1.0,1044.23,595.241,0.42899999022483826,1019.518,531.684,0.6620000004768372,995.802,444.303,0.6460000276565552,,,1.0,,,,,,,,,,,,,,,
5,1003.804,731.871,0.8320000171661377,1044.231,595.823,0.47099998593330383,1019.518,531.766,0.6449999809265137,995.804,444.301,0.6499999761581421,,,1.0,,,,,,,,,,,,,,,
6,1004.164,731.989,0.859000027179718,1044.231,603.934,0.4399999976158142,1019.518,531.766,0.6460000276565552,995.824,444.299,0.6549999713897705,,,1.0,,,,,,,,,,,,,,,
