scorer,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2
bodyparts,top,top,top,body,body,body,tail,tail,tail,tail-m,tail-m,tail-m,tail-e,tail-e,tail-e,top,top,top,body,body,body,tail,tail,tail,tail-m,tail-m,tail-m,tail-e,tail-e,tail-e
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,771.214,492.716,0.781000018119812,804.396,595.068,0.6909999847412109,869.591,642.997,0.6830000281333923,972.881,659.436,0.6539999842643738,1036.767,555.968,0.42899999022483826,,,,,,,,,,,,,,,
1,771.225,492.724,0.7889999747276306,804.406,595.129,0.6899999976158142,876.117,642.997,0.7649999856948853,972.881,659.436,0.6570000052452087,1036.767,555.994,0.42800000309944153,,,,,,,,,,,,,,,
2,771.27,492.724,0.7889999747276306,804.407,595.132,0.6909999847412109,876.118,642.998,0.7649999856948853,972.881,659.436,0.6570000052452087,1036.767,555.994,0.42800000309944153,,,,,,,,,,,,,,,
3,771.268,492.729,0.7850000262260437,804.45,595.132,0.6909999847412109,876.118,642.998,0.7649999856948853,972.881,659.436,0.6570000052452087,1036.767,555.994,0.42800000309944153,,,,,,,,,,,,,,,
4,771.27,492.726,0.7850000262260437,804.451,595.132,0.6909999847412109,876.118,642.998,0.7649999856948853,972.881,659.436,0.6570000052452087,1036.767,555.994,0.42800000309944153,,,,,,,,,,,,,,,
5,771.27,492.724,0.7860000133514404,804.451,595.132,0.6909999847412109,876.118,642.998,0.7649999856948853,972.881,659.436,0.6570000052452087,1036.767,555.994,0.42800000309944153,,,,,,,,,,,,,,,
6,771.27,492.724,0.7829999923706055,804.451,595.131,0.6909999847412109,876.118,642.998,0.7649999856948853,972.881,659.436,0.6570000052452087,1036.767,555.994,0.42800000309944153,,,,,,,,,,,,,,,
