scorer,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2
bodyparts,top,top,top,body,body,body,tail,tail,tail,tail-m,tail-m,tail-m,tail-e,tail-e,tail-e,top,top,top,body,body,body,tail,tail,tail,tail-m,tail-m,tail-m,tail-e,tail-e,tail-e
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,,,1.0,1027.867,556.065,0.40799999237060547,1011.279,491.767,0.7289999723434448,932.08,507.726,0.3959999978542328,,,1.0,,,,,,,,,,,,,,,
1,,,1.0,1027.867,556.089,0.3970000147819519,1011.305,491.767,0.7260000109672546,932.08,507.758,0.4000000059604645,,,1.0,,,,,,,,,,,,,,,
2,,,1.0,1027.867,556.09,0.3959999978542328,1011.305,491.767,0.7260000109672546,932.081,507.758,0.4000000059604645,,,1.0,,,,,,,,,,,,,,,
3,,,1.0,1027.867,556.09,0.3959999978542328,1011.305,491.767,0.7260000109672546,932.081,507.758,0.4000000059604645,,,1.0,,,,,,,,,,,,,,,
4,,,1.0,1027.867,556.09,0.3959999978542328,1011.305,491.767,0.7260000109672546,932.081,507.758,0.4000000059604645,,,1.0,,,,,,,,,,,,,,,
5,,,1.0,1027.867,556.09,0.3959999978542328,1011.305,491.767,0.7260000109672546,932.081,507.758,0.4000000059604645,,,1.0,,,,,,,,,,,,,,,
6,,,1.0,1027.867,556.09,0.3959999978542328,1011.305,491.767,0.7260000109672546,932.081,507.758,0.4000000059604645,,,1.0,,,,,,,,,,,,,,,
