scorer,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000,DLC_dlcrnetms5_DLC_ratJan24shuffle1_5000
individuals,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual1,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2,individual2
bodyparts,top,top,top,body,body,body,tail,tail,tail,tail-m,tail-m,tail-m,tail-e,tail-e,tail-e,top,top,top,body,body,body,tail,tail,tail,tail-m,tail-m,tail-m,tail-e,tail-e,tail-e
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,868.134,356.654,0.7300000190734863,1011.347,370.964,0.6510000228881836,1091.536,412.486,0.7950000166893005,1051.65,507.663,0.5960000157356262,0.0,0.0,0.5080000162124634,,,,,,,,,,,,,,,
1,868.134,356.914,0.44999998807907104,1011.347,370.964,0.6800000071525574,1091.573,412.486,0.7929999828338623,1068.511,507.663,0.49000000953674316,0.0,0.0,1.0,,,,,,,,,,,,,,,
2,868.134,358.601,0.39899998903274536,1011.347,370.964,0.7059999704360962,1091.79,412.486,0.7620000243186951,1076.046,507.663,0.5690000057220459,1010.954,580.787,0.4050000011920929,,,,,,,,,,,,,,,
3,860.053,358.321,0.8289999961853027,1004.318,363.754,0.6899999976158142,1091.825,412.118,0.7300000190734863,1090.729,501.548,0.6579999923706055,1011.43,580.961,0.4180000126361847,,,,,,,,,,,,,,,
4,859.845,358.396,0.7990000247955322,996.108,363.285,0.6779999732971191,1093.225,404.563,0.7170000076293945,1091.184,501.331,0.6200000047683716,1027.898,587.677,0.4000000059604645,,,,,,,,,,,,,,,
5,859.838,358.396,0.8180000185966492,987.778,357.295,0.6159999966621399,1100.02,404.207,0.7710000276565552,1091.184,501.331,0.5509999990463257,,,1.0,,,,,,,,,,,,,,,
6,859.793,358.321,0.7960000038146973,987.532,357.287,0.6240000128746033,1100.02,404.162,0.7689999938011169,1091.294,501.548,0.4740000069141388,,,1.0,,,,,,,,,,,,,,,
